direction,direction_zh,query,title,year,authors,venue,doi,url,abstract,citation_count,source_database,open_access_pdf,raw_id
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",A Comparative Analysis of Compressive and Flexural Strength in Concrete with Partial Cement Replacement using Waste Glass Powder,2024,Hedayat Ullah Safi; Mohammad Mukhlis Behsoodi; M. Sharifi,Indonesian Journal of Material Research,10.26554/ijmr.20242120,https://www.semanticscholar.org/paper/2b7c62f0ee86d17b8d69e658a4087e275b230f42,"This experimental inquiry delves into the evaluation of compressive and flexural strengths in concrete through the utilization of waste glass powder as a partial substitute for cement. Compressive strength is a key metric, indicating the concrete’s ability to effectively support structural axial loads, while flexural strength signifies its capacity to withstand deformation under bending, specifically the maximum tensile stress it can endure without fracturing when subjected to a bending moment. Certain pozzolanic materials have demonstrated the ability to enhance the mechanical strength of concrete when used as a cement replacement, and waste glass powder is among them. To address this, the experimental investigation included the substitution of cement with glass powder at different proportions (0%, 10%, 15%, 17.5%, and 20%) in both cubic and prismatic samples. Compressive strength and flexural strength tests were made following the curing of the samples for 7, 14, and 28 days. The findings indicated that the 17.5% cement replacement level exhibited a 6.07% over-strength for compressive strength and a 6.85% over-strength for flexural strength on the 28th day. However, the 15% replacement showed superior strength compared to a 10% replacement, and the 10% replacement was stronger than a 0% cement replacement. Notably, the 20% cement replacement displayed negative over-strength percentages, specifically -2.42% in compressive strength and -1.42% in flexural strength on the 28th day. This deviation raises concerns about its suitability for use in concrete applications, signifying that a 20% replacement may not be recommended.",6,Semantic Scholar,https://materresearch.com/index.php/imr/article/download/20/21,2b7c62f0ee86d17b8d69e658a4087e275b230f42
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",Evaluation of waste concrete recycled powder (WCRP) on the preparation of low-exothermic cement,2022,Xi Chen; Ying Li; Zheyu Zhu; Liyuan Ma,Journal of Building Engineering,10.1016/j.jobe.2022.104511,https://www.semanticscholar.org/paper/b7749ab04166679a29fa0c7c52a5c0ba7fc8db9c,unclear,46,Semantic Scholar,unclear,b7749ab04166679a29fa0c7c52a5c0ba7fc8db9c
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",Investigating the flexural strength characteristics of reinforced concrete beams utilising waste glass powder as a sustainable cement alternative,2024,Brwa Omer; Jalal A. Saeed,Innovative Infrastructure Solutions,10.1007/s41062-024-01500-x,https://www.semanticscholar.org/paper/fec34767c097a228afcf3ce586cdb096ccdc2069,unclear,3,Semantic Scholar,unclear,fec34767c097a228afcf3ce586cdb096ccdc2069
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",Improved foamed glass using carbonated recycled concrete powder as a foaming agent,2025,Weiyi Ji; Yi-fan Zhou; Ziwei Chen; Jian-Xin Lu; Chris Cheeseman; C. Poon,Journal of The American Ceramic Society,10.1111/jace.20481,https://www.semanticscholar.org/paper/5878e4aeffddba435a878d07d9741f9115e28ba3,"A novel foaming agent derived from carbonated recycled concrete powder (CRCP) has been employed to produce foamed glass as an alternative to commercial CaCO3. Three sintering temperatures (750, 800, and 850°C) and five dosages (1%, 2%, 3%, 5%, and 9%) were conducted for two foaming agents (CRCP and CaCO3). The results demonstrated that the CRCP samples perform better than those produced with CaCO3 as the foaming agent. This can be attributed to the more uniform pore structure observed through scanning electron microscopy and X‐ray computed tomography analysis, and enhanced micro‐mechanical strength determined by nanoindentation testing. The CRCP exhibited a moderate gas generation process, accompanied by the decomposition residues that facilitated enhanced crystalline formation within the matrix, ultimately resulting in improved performance. The findings unveiled the underlying mechanism behind the disparity in foaming properties between the two agents and highlighted the potential opportunities for waste material substitution in this industry.",2,Semantic Scholar,unclear,5878e4aeffddba435a878d07d9741f9115e28ba3
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",Experimental and Numerical Assessment of Sustainable Concrete Using Recycled Concrete Powder (RCP) as a Partial Replacement for Cement,2025,Hafiz Asfandyar Ahmed; Waqas Arshad Tanoli,Materials,10.3390/ma18133108,https://www.semanticscholar.org/paper/f06dd7718fe9d580d474f508c9286a818ba64995,"The demolition of structures generates waste that poses environmental, social, and economic challenges. This study explores the effects of incorporating recycled concrete powder (RCP) into concrete, using it as a cement substitute at levels of 0%, 20%, 25%, and 30%. We evaluated fresh properties like workability and hardened properties such as dry density, water absorption, compressive, flexural, and split tensile strength, along with non-destructive parameters and microstructural features. The study found that substituting 20% of cement with RCP does not significantly impact mechanical properties, while higher substitutions (25% and 30%) have a slightly greater effect. Notably, 20% RCP substitution resulted in a 15–18% reduction in compressive strength over 7 to 28 days. However, it also led to a 20% decrease in CO2 emissions. A numerical analysis using nonlinear finite element analysis for flexural beam simulations further validated these results. Overall, the study promotes sustainable concrete solutions, achieving a balance between strength, environmental impact, and eco-efficiency in construction.",8,Semantic Scholar,unclear,f06dd7718fe9d580d474f508c9286a818ba64995
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",Sustainable Utilization of Recycled Concrete Powder as Sand Replacement in Cement Mortar Production: Impact of Sand-Cement Ratio,2025,Mohammad R. Irshidat; Hashem Y. Kailani,Civil Engineering Journal,10.28991/cej-2025-011-08-016,https://www.semanticscholar.org/paper/cbe04b646eea97eb5f83b37c047e7a496b4a5187,"The construction industry is becoming more interested in recycled concrete sand obtained from concrete waste due to the urgent need for environmentally friendly building materials. This research investigates the mechanical along durability properties of cement mortars made of recycled concrete sand as a full replacement of natural sand. With a fixed water-to-cement ratio of 0.48, five values of sand-to-cement ratio, including 0.50, 1.00, 1.50, 2.00, and 2.75, were used to prepare different mortar mixes to investigate its effect on the behavior of the mortar. Results indicate a decline in workability with an increasing sand-to-cement ratio, with flow values ranging from 137% at a sand-to-cement ratio of 0.5 to 58% at a sand-to-cement ratio of 2.75. The highest compressive strength of 40.3 MPa was observed in the mix with a sand-to-cement ratio of 0.5 at 28 days, while the mix with a sand-to-cement ratio of 2.75 exhibited the lowest strength at 29.8 MPa, attributed to higher internal porosity. The mix of sand to cement of 1.5 demonstrated a balanced performance, achieving a compressive strength of 29.8 MPa and a flow value of 110 ± 5%, making it suitable for practical applications. Water absorption increased with higher sand-to-cement ratios, consistent with increased void content. Microstructural analysis revealed the presence of residual cementitious phases such as belite and calcium hydroxide in recycled concrete sand, contributing to secondary hydration and influencing durability characteristics. Although mortars containing natural sand outperformed recycled concrete sand-based mixtures in strength and workability, recycled concrete sand mortars met the required performance criteria for building, plastering, and non-structural applications. This study supports the viability of recycled concrete sand as a sustainable alternative to natural sand, contributing to resource conservation and waste reduction in the construction industry.",6,Semantic Scholar,unclear,cbe04b646eea97eb5f83b37c047e7a496b4a5187
E,碳化固废辅助胶凝材料,"""carbonated waste concrete powder"" cement",The Characteristics of Recycled Concrete Powder and Its Influences on the Properties of Cement-based Materials,2025,C. Xue; Zhe Wang; Hongxia Qiao; Li Su; Qiong Feng,Journal of Wuhan University of Technology-Mater. Sci. Ed.,10.1007/s11595-025-3085-9,https://www.semanticscholar.org/paper/e5da7f8f8d2058d9ee9d34c634858e61196cad58,unclear,2,Semantic Scholar,unclear,e5da7f8f8d2058d9ee9d34c634858e61196cad58
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Chloride binding of cement paste containing wet carbonated recycled concrete fines,2025,Yuguang Mao; Zhenguo Shi; Xiang Hu; A. Khaskhoussi; Caijun Shi,Cement and Concrete Research,10.1016/j.cemconres.2025.107823,https://www.semanticscholar.org/paper/07ae5e9b7f38889c029878a1f113100c07778c4b,unclear,15,Semantic Scholar,unclear,07ae5e9b7f38889c029878a1f113100c07778c4b
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Effect of carbonated recycled concrete fines on the performance of limestone–calcined clay cement,2025,Yingyu Wang; Peiyuan Chen; Z. Zong; Jin Li; Jingjing Fang; Aiguo Wang,Magazine of Concrete Research,10.1680/jmacr.25.00247,https://www.semanticscholar.org/paper/f1da6f2a1e2566833a2ac1e259ec255e49f21c51,"The viability of converting recycled concrete fines (RCF) into low-grade artificial limestone, through carbonation in aqueous systems, for use as a sustainable replacement for high-grade limestone in limestone–calcined clay cement (LC3) was explored. The experimental results suggest that the carbonated RCF (CRCF) exhibited high pozzolanic activity, generating additional calcium (aluminium) silicate hydrate (C-(A)-S-H) to serve as nucleation sites for LC3 hydration. The refined particle size of the CRCF and the presence of fine-sized calcium carbonate further facilitated initial ions dissolution, accelerating early-age hydration and improving the pore structure of the LC3. Moreover, the incorporation of CRCF significantly enhanced the compressive strength of the LC3. Specially, when CRCF were used as a complete replacement of limestone, the compressive strength improved by 19.82% at 3 days and 2.50% at 28 days, respectively, relative to the control. These findings demonstrate the potential of CRCF as a sustainable alternative to limestone, contributing to both efficient concrete waste utilisation and environmentally friendly LC3 production.",1,Semantic Scholar,unclear,f1da6f2a1e2566833a2ac1e259ec255e49f21c51
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Mechanism underlying early hydration kinetics of carbonated recycled concrete fines-ordinary portland cement (CRCF-OPC) paste,2023,Ligang Peng; Yi Jiang; Jiaxing Ban; Yuanyuan Shen; Zihan Ma; Yuxi Zhao; P. Shen; Chi-sun Poon,Cement & Concrete Composites,10.1016/j.cemconcomp.2023.105275,https://www.semanticscholar.org/paper/be3cfdac04115047477893d68f6f818c12ed4838,unclear,116,Semantic Scholar,unclear,be3cfdac04115047477893d68f6f818c12ed4838
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Highly reactive carbonated recycled concrete fines prepared via mechanochemical carbonation: Influence on the early performance of cement composites,2024,Yingliang Zhao; Kai Cui; Jionghuang He; Yong Zheng; P. Shen; Chi-sun Poon; Guangmin Peng; Ruilai Guo; Daohui Xia,Cement & Concrete Composites,10.1016/j.cemconcomp.2024.105636,https://www.semanticscholar.org/paper/09a00dae6d80a408d2414275d623e7a0eceabd4b,unclear,43,Semantic Scholar,unclear,09a00dae6d80a408d2414275d623e7a0eceabd4b
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""","Surface characterization of carbonated recycled concrete fines and its effect on the rheology, hydration and strength development of cement paste",2020,Xiaowei Ouyang; Liquan Wang; Shida Xu; Yuwei Ma; G. Ye,unclear,10.1016/j.cemconcomp.2020.103809,https://www.semanticscholar.org/paper/38cc9c0c870c6096b606520999056bbbbd02fb5a,"Abstract Carbonation treatment can effectively improve the performance of recycled concrete aggregate and fines due to the reactions of CO2 with CH and C–S–H gel of cement paste. To better understand the mechanisms involved in the performance improvement, the surface properties of carbonated recycled cement paste powder (CRP) and its effect on the rheology, hydration and strength development of cement paste was studied. The results showed that during the carbonation, the surface of CRP was covered by a layer of amorphous silica gel. The generated CaCO3 was wrapt by the silica gel and seldom exposed. The silica layer led to the poor flowability of CRP-cement paste due to that the silica gel on the surface of CRP has a strong affinity for H2O. During the very early hydration, the silica gel dissolved and then CaCO3 was exposed. CaCO3 is capable of chemically absorbing Ca2+, which facilitated the nucleation of C–S–H nuclei and stabilized the C–S–H phase. As a result, the C–S–H grew densely, uniformly and perpendicularly on the surface of CRP. In addition, the chemically absorbing Ca2+ enabled the chemical bond to be formed between CaCO3 and C–S–H. Due to increased C–S–H resulted from reactions of silica gel with CH at the interface and the stronger bond formed between CaCO3 and C–S–H, the interface between CRP and hydration products was much stronger than that between recycled cement paste powder (RP) and hydration products.",169,Semantic Scholar,https://repository.tudelft.nl/file/File_52bf9d11-5000-4fa6-81c4-4fc11fbcd69a,38cc9c0c870c6096b606520999056bbbbd02fb5a
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""","Development of sustainable alkali-activated slag bricks with high content of carbonated recycled concrete fines: Strength, microstructure and environmental benefit",2024,Xiaowei Ouyang; Yi Zhang; Jiaming Li; Yuwei Ma; Mingzhong Zhang; Jiyang Fu,Construction and Building Materials,10.1016/j.conbuildmat.2024.136457,https://www.semanticscholar.org/paper/c2712042aa9ef38fa65430c375f859f234062cec,": This research presents a novel method of recycling construction waste while capturing CO 2 8 through the formation of mineral carbon. The technology uses carbonated recycled concrete fines 9 (CRCF) as the primary raw material to produce sustainable, high-performance alkali bricks with high 10 replacement rates. Firstly, a general assessment of the physical and chemical properties of CRCF was 11 carried out, which revealed the formation of silica gel encapsulating the surface of CRCF during 12 carbonation. Subsequently, alkali bricks were prepared utilizing CRCF. The study investigated the 13 impact of various mix proportions, water-to-cement ratios, and manufacturing process parameters on 14 brick strength. Additionally, an in-depth analysis of reaction products and brick microstructures was 15 carried out. The results showed that the bricks produced from CRCF were stronger than those from 16 RCF, indicating enhanced reactivity after carbonation. Finally, an analysis demonstrated that utilizing 17 RCF from construction waste can significantly reduce carbon dioxide emissions, thereby mitigating 18 the environmental impact associated with cement production.",10,Semantic Scholar,unclear,c2712042aa9ef38fa65430c375f859f234062cec
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Developing sustainable engineered cementitious composites with carbonated recycled concrete fines: Feasibility and engineering properties,2025,Hao Sun; Meng Chen; Yihan Tian; Yuting Wang; Tong Zhang; Xiaowei Ouyang; Mingzhong Zhang,Cement & Concrete Composites,10.1016/j.cemconcomp.2025.106378,https://www.semanticscholar.org/paper/2925dfafee62d1d4b59d57e83930927bbb249d0f,unclear,4,Semantic Scholar,unclear,2925dfafee62d1d4b59d57e83930927bbb249d0f
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Synthesis of low-carbon alkali-activated materials using carbonated recycled concrete fines with sodium meta-aluminate,2025,Weiwei Chen; P. Shen; Qinglong Qin; Yong Tao; Chi-sun Poon,Cement & Concrete Composites,10.1016/j.cemconcomp.2025.106211,https://www.semanticscholar.org/paper/31ea73fc6ab6f57292382f46d5a218c5c0639776,unclear,4,Semantic Scholar,unclear,31ea73fc6ab6f57292382f46d5a218c5c0639776
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""","Production of sustainable lime-based brick using carbonated recycled concrete fines: Mechanical, mineralogical and microstructure properties",2024,Xiaowei Ouyang; Jiongqi Chen; Jiaming Li; Kai Wu; Yuwei Ma; Jiyang Fu,Construction and Building Materials,10.1016/j.conbuildmat.2023.134385,https://www.semanticscholar.org/paper/8372492fbd23873749411c8fa4e854a1b94e7cf2,unclear,19,Semantic Scholar,unclear,8372492fbd23873749411c8fa4e854a1b94e7cf2
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Utilizing Carbonated Recycled Concrete Fines to Develop Sustainable Ultra-High-Performance Fiber-Reinforced Concrete,2024,R. Nassar; Osama Zaid; Khaled Mohamed Elhadi,Journal of Building Engineering,10.1016/j.jobe.2024.111634,https://www.semanticscholar.org/paper/e9ff61775e22493384d41f7f5536b3c072a8e302,unclear,15,Semantic Scholar,unclear,e9ff61775e22493384d41f7f5536b3c072a8e302
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Producing Carbon-Negative Bricks by Regenerating C-S-H from Carbonated Recycled Concrete Fines,2025,Xin Qian; Peiyuan Chen; Hu Fang; Chunning Pei; Yi Fang; Jialai Wang,Journal of materials in civil engineering,10.1061/jmcee7.mteng-18762,https://www.semanticscholar.org/paper/f19e37f1bdee0968ad0d8372518f8b16e6702599,unclear,1,Semantic Scholar,unclear,f19e37f1bdee0968ad0d8372518f8b16e6702599
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Enhancing the performance of waste-derived super-sulfated with carbonated recycled concrete fines for cemented paste backfill applications,2026,Liancheng Wang; Xingtong Yue; Ping Jiang; Xiaobo Liu; Shiyu Zhang; Kai Cui; Yingliang Zhao,"International Journal of Minerals, Metallurgy, and Materials",10.1007/s12613-025-3272-x,https://www.semanticscholar.org/paper/8254c4be4b3739103c4fa25bb0c84a3686941303,unclear,1,Semantic Scholar,unclear,8254c4be4b3739103c4fa25bb0c84a3686941303
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""","Effect of carbonated recycled concrete fines on early-age engineering properties, hydration and microstructure of cement paste under high substitution level and low water-to-binder ratio",2024,Tong Zhang; Jiaze Cui; Meng Chen; Xiaowei Ouyang; Zhiguo Yan,Journal of Building Engineering,10.1016/j.jobe.2024.110376,https://www.semanticscholar.org/paper/f3db6f5069b7e2f6d5b93e698f1d9c9410aab1e0,unclear,12,Semantic Scholar,unclear,f3db6f5069b7e2f6d5b93e698f1d9c9410aab1e0
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Influences of Carbonated Recycled Concrete Fines on Cement Hydration,2023,Jiake Zhang; Liupeng Zhang; Boyang Xu; Jie Yuan,Buildings,10.3390/buildings13040926,https://www.semanticscholar.org/paper/a91ae561aecd7e0ef841df2771c678dfbb6f59b7,"The preparation of recycled concrete aggregate generates a lot of fines, which are obstacles for implementing the recycled concrete aggregate. In this work, carbonation treatment is applied to improve the properties of recycled concrete fine, and the influences of carbonated recycled concrete fine (CRCF) on cement hydration process are evaluated. Both fresh and hardened properties of the cement paste samples replacing 0 to 30% of the CRCF are measured. The results reveal that the addition of CRCF obviously accelerates the hydration process of cement, especially during the early stage, and the initial and final setting times of the cement paste containing 30% CRCF are both reduced by approximately 25% compared to the control. The CRCF improves the strength gain of cement, and that influence becomes obvious with longer curing; the relative compressive strength of cement paste containing 30% CRCF is increased by 18% relative to the control after being cured for 28 days. At the same time, the early hydration of cement paste is accelerated with the addition of CRCF and the total hydration heat after 48 h of cement paste is significantly decreased with the addition of CRCF. Specifically, the total hydration heat after 48 h of cement paste with 30% CRCF is less than 50% of that with 0% CRCF. Besides that, CRCF consumes CH in cement paste and improves the pore structure of hardened cement paste. The morphology of hydrated samples shows that the shape of ettringite formed within the control sample with 0% CRCF is longer than those of the other ones formed in cement paste with CRCF, and the length decreases as the CRCF contents increase. In addition, the sample containing 30% CRCF does not show the particles, which means that CRCF reduces the ettringite forming in hardened paste samples. Thus, the findings from this work provide a better understanding of the field of waste concrete reuse.",10,Semantic Scholar,https://www.mdpi.com/2075-5309/13/4/926/pdf?version=1680252303,a91ae561aecd7e0ef841df2771c678dfbb6f59b7
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Toward net negative carbon for bricks using mechano-alkaline activated carbonated recycled concrete fines,2024,Peiyuan Chen; Xin Qian; Hu Fang; Jiankai Xie; Yonghui Wang; Rui Liang; Jialai Wang,Construction and Building Materials,10.1016/j.conbuildmat.2024.138947,https://www.semanticscholar.org/paper/3df609fa14c299b0f64cbade534337a0d65c417f,unclear,5,Semantic Scholar,unclear,3df609fa14c299b0f64cbade534337a0d65c417f
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Reduction of environmental impact of ground improvement using carbonated recycled concrete fines,2026,Sho Nishiie; Takao Kono; M. Sugimoto; Y. Kageyama; Tomohiko Akimaru,IOP Conference Series: Earth and Environment,10.1088/1755-1315/1582/1/012008,https://www.semanticscholar.org/paper/95b5864de4801fbc0f4d4d9b0fe33c9bd311550f,"Ground improvement techniques consume significant quantities of cement, resulting in significant of CO2 emissions. To mitigate the environmental impact, this study introduces a novel soil stabilizer composed of cement and carbonated recycled concrete fines (RCFs). RCFs are by-products generated during concrete recycling and contain cement hydrates that reacts with CO2 to form calcium carbonate. Therefore, RCFs can function as carbon capture and utilization (CCU) materials. Test specimens using a mix of sand, clay, cement, and carbonated RCFs simulating soil–cement columns are prepared to investigate their physicochemical properties. The compressive strength of specimens composed of carbonated RCFs is 1.15 to 1.92 times higher than conventional soil–cement specimens with the same cement content. This strength improvement is attributed to reduced pore volume and the generation of cement hydrates that contribute to structural integrity. Furthermore, the dissolution of hexavalent chromium is below the Japanese environmental standard threshold. The findings suggest that carbonated RCFs are applicable as an environmentally friendly soil stabilizer.",0,Semantic Scholar,unclear,95b5864de4801fbc0f4d4d9b0fe33c9bd311550f
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Multifunctional role of carbonated recycled concrete fines in alkali-activated slag: In-situ silica supply and volumetric stability,2026,Dejin Xu; Hua-Cai Cheng; Yankun Ma; Jialai Wang; Jingjing Fang; Peiyuan Chen,Journal of Building Engineering,10.1016/j.jobe.2026.116125,https://www.semanticscholar.org/paper/3390b8f39725e989d895f0ab0083464f8ecc719a,unclear,0,Semantic Scholar,unclear,3390b8f39725e989d895f0ab0083464f8ecc719a
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""","Roles of carbonated recycled fines and aggregates in hydration, microstructure and mechanical properties of concrete: A critical review",2023,T. Zhang; Meng Chen; Yuting Wang; Mingzhong Zhang,Cement & Concrete Composites,10.1016/j.cemconcomp.2023.104994,https://www.semanticscholar.org/paper/0c97258de73bae08889525329b2fb12fa39e73b6,unclear,155,Semantic Scholar,https://discovery.ucl.ac.uk/10165587/2/Zhang_Roles%20of%20carbonated%20recycled%20fines%20and%20aggregates%20in%20hydration%2C%20microstructure%20and%20mechanical%20properties%20of%20concrete_AAM.pdf,0c97258de73bae08889525329b2fb12fa39e73b6
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Carbonation of Recycled Concrete Aggregates for New Concrete and Concrete Fines to Make Cement-Free Hollow Blocks,2024,Jef Bergmans; Hadi Kazemi Kamyab; Debabrata Ghosh; Peter Van Mierloo; Hilde Carens; Peter Nielsen,Sustainability,10.3390/su16083494,https://www.semanticscholar.org/paper/294e7bca5e4afe55ade56e592739abf7d1effade,"Mineral carbonation provides a way to increase the recycling of concrete waste in added-value products, and contributes to the principles of the circular economy. At present, most concrete waste is still downcycled. The high water absorption of recycled concrete aggregates, among other factors, impedes their recycling in the concrete industry. The quality of coarse recycled concrete aggregates (RCA) can, however, be enhanced by carbonation. Even when starting with high-grade RCA obtained from a selective demolition process, the carbonation process can decrease the water absorption of the RCA to as low as 3.0%. Concrete with a 50% replacement rate of carbonated RCA can be produced without a significant compressive strength reduction. The research further shows that carbonation can be performed at atmospheric pressure and low CO2 concentrations (e.g., 10%). The recycled concrete fines (RCF, 0–4 mm) in combination with 25% stainless steel slag were used to make zero-cement hollow blocks (39 × 19 × 9 cm) by carbonation curing without using any hydraulic binder. The hollow blocks have a compressive strength of 15.4 MPa at the lab scale. Both technologies were demonstrated on a pilot scale. In both processes, CO2 is immobilized in the resulting construction product. The developed production processes use less primary raw materials and cause less greenhouse-gas emissions than the production of traditional concrete products.",15,Semantic Scholar,https://www.mdpi.com/2071-1050/16/8/3494/pdf?version=1713785254,294e7bca5e4afe55ade56e592739abf7d1effade
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Synthesis of amorphous nano-silica from recycled concrete fines by two-step wet carbonation,2021,P. Shen; Yanjie Sun; Songhui Liu; Yi Jiang; Haibing Zheng; D. Xuan; Jian-Xin Lu; C. Poon,unclear,10.1016/j.cemconres.2021.106526,https://www.semanticscholar.org/paper/3f497c7651b3dbdf982de17ba4e0d6cd0a4ca14b,unclear,130,Semantic Scholar,unclear,3f497c7651b3dbdf982de17ba4e0d6cd0a4ca14b
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Beneficiation of recycled concrete fines through accelerated carbonation,2022,Asghar Gholizadeh-Vayghan; R. Snellings,Materials Structure,10.1617/s11527-022-01985-x,https://www.semanticscholar.org/paper/e73b2c9156f8209c678abe944ced1df2bb66fd4d,unclear,21,Semantic Scholar,unclear,e73b2c9156f8209c678abe944ced1df2bb66fd4d
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Production of artificial aggregates by granulation and carbonation of recycled concrete fines,2022,Kalle Kursula; P. Perumal; K. Ohenoja; M. Illikainen,Journal of Material Cycles and Waste Management,10.1007/s10163-022-01457-y,https://www.semanticscholar.org/paper/c26da4aeb5e6c2a835d19ed5df6d6efbec19bb7d,"There is a growing need to find ways to reuse fine concrete waste from the construction industry. In this study, recycled concrete fines were granulated and used as lightweight aggregates. Ladle slag, a steel industry residue, was used as a co-binder in different ratios (0, 10, 20, and 30%). The materials were blended and granulated, and then the granules were cured in three conditions: ambient condition, humidity chamber, and carbonation chamber. The results showed that the ladle slag content of 30% cured in a humidity chamber produced the strongest granules, with a crushing strength of 127 N, which was 135% greater than a commercial lightweight aggregate. The granules generally had satisfactory density and water absorption with a higher ladle slag content. Carbonation increased the granule strength with a low ladle slag content and decreased the granules’ water absorption. The improved physical and mechanical properties of carbonated granules are attributed to the formation of calcium carbonate during the carbonation process. The granules produced in this study show good potential for use as lightweight aggregates in the construction industry.",16,Semantic Scholar,https://doi.org/10.1007/s10163-022-01457-y,c26da4aeb5e6c2a835d19ed5df6d6efbec19bb7d
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Carbon Capture and Utilization by mineralization of cement pastes derived from recycled concrete,2020,J. Skocek; M. Zając; M. Ben Haha,Scientific Reports,10.1038/s41598-020-62503-z,https://www.semanticscholar.org/paper/9e00c030ad15362d90c118fd2159042f5d50c40c,"Reduction of CO2 emissions associated with cement production is challenging in view of the increasing cement demand and the fact that major part of the emissions originates from the main raw material used - limestone - which can be only to extremely low amount substituted. A Carbon Capture and Utilization (CCU) approach based on mineralization of fines derived from concrete appears to be a viable alternative to reduce these emissions. The CO2 sequestration and the reactivity of the obtained carbonated recycled fines is experimentally demonstrated for lab as well as industrial materials for different mineralization conditions. It is shown that all CO2 originally released by limestone calcination during clinker production can be sequestered by the full carbonation of the fines within a short time. Upon full carbonation, gels with pozzolanic properties form in the fines irrespective of the conditions tested. The carbonated fines have specific CO2 savings more than 30% higher than the simple clinker replacement by limestone.",184,Semantic Scholar,https://www.nature.com/articles/s41598-020-62503-z.pdf,9e00c030ad15362d90c118fd2159042f5d50c40c
E,碳化固废辅助胶凝材料,"""carbonated recycled concrete fines""",Carbon dioxide fixation technology for concrete waste using wet and semi-dry carbonation treatments,2026,Keita Hokano; Tomoyuki Nara; Satoshi Kawajiri; Hiroshi Kadota; Naoko Nakashima; Yosaku Ikeo; M. Kojima,IOP Conference Series: Earth and Environment,10.1088/1755-1315/1582/1/012006,https://www.semanticscholar.org/paper/093397f203f229b5214b44e3b2a79aeb82329855,"The construction industry faces major challenges in reducing CO2 emissions while pursuing carbon neutrality by 2050. In Japan, a consortium of 55 organizations, including Takenaka Corporation, Kajima Corporation, and Denka, was established in January 2022 to develop innovative eco-friendly concrete technologies. This study developed carbonation technologies for recycled fine aggregates (RFA) and recycled concrete fines (RCF) from demolished concrete to establish a stable production method for eco-friendly concrete. We investigated two approaches: wet carbonation in water and semi-dry carbonation with minimal water addition. For treatment of RCF, wet carbonation achieved higher CO2 fixation (11.7%) than semi-dry carbonation (9.4%), with more particles in the 3–20 μm range. Mortar tests revealed that both carbonation methods improved strength development, with semi-dry carbonated RCF showing particularly enhanced early-age strength development. In RFA treatment, both carbonation methods achieved similar CO2 fixation (2.8–3.0%). Semi-dry carbonated RFA showed improved water absorption and strength development in mortars, whereas wet-carbonated RFA demonstrated some challenges in physical properties. Both carbonation methods successfully fixed CO2 in the materials. The semi-dry process excelled in operational efficiency and material properties, whereas the wet process achieved higher CO2 fixation rates.",0,Semantic Scholar,unclear,093397f203f229b5214b44e3b2a79aeb82329855
